observation_ancillary_id,event_id,variable_name,value,unit
4041,e4341a50-3fd8-45e3-9363-4d0cd8ababae,samplingMethod,drag and flag,NA
4041,e4341a50-3fd8-45e3-9363-4d0cd8ababae,samplingProtocolVersion,NEON.DOC.014045vH,NA
4041,e4341a50-3fd8-45e3-9363-4d0cd8ababae,remarks_field,NA,NA
4042,4a444a67-f0e5-4724-b414-b48bafaf8876,targetTaxaPresent,N,NA
4042,4a444a67-f0e5-4724-b414-b48bafaf8876,totalSampledArea,170,squareMeters
4042,4a444a67-f0e5-4724-b414-b48bafaf8876,samplingMethod,drag and flag,NA
4042,4a444a67-f0e5-4724-b414-b48bafaf8876,samplingProtocolVersion,NEON.DOC.014045vH,NA
4042,4a444a67-f0e5-4724-b414-b48bafaf8876,remarks_field,NA,NA
4043,1c17439a-c866-4346-92a7-28f85d85aea0,targetTaxaPresent,N,NA
4043,1c17439a-c866-4346-92a7-28f85d85aea0,totalSampledArea,175,squareMeters
4043,1c17439a-c866-4346-92a7-28f85d85aea0,samplingMethod,drag and flag,NA
4043,1c17439a-c866-4346-92a7-28f85d85aea0,samplingProtocolVersion,NEON.DOC.014045vH,NA
4043,1c17439a-c866-4346-92a7-28f85d85aea0,remarks_field,NA,NA
4044,fa257ad0-142e-4ca3-8426-367563bcb4cc,targetTaxaPresent,N,NA
4044,fa257ad0-142e-4ca3-8426-367563bcb4cc,totalSampledArea,180,squareMeters
4044,fa257ad0-142e-4ca3-8426-367563bcb4cc,samplingMethod,drag and flag,NA
4044,fa257ad0-142e-4ca3-8426-367563bcb4cc,samplingProtocolVersion,NEON.DOC.014045vH,NA
4044,fa257ad0-142e-4ca3-8426-367563bcb4cc,remarks_field,NA,NA
4045,e736726b-dbeb-4a73-976b-99ed2078e309,targetTaxaPresent,N,NA
4045,e736726b-dbeb-4a73-976b-99ed2078e309,totalSampledArea,160,squareMeters
4045,e736726b-dbeb-4a73-976b-99ed2078e309,samplingMethod,drag and flag,NA
4045,e736726b-dbeb-4a73-976b-99ed2078e309,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4045,e736726b-dbeb-4a73-976b-99ed2078e309,remarks_field,NA,NA
4046,07d7074d-bdd6-4696-bd27-a81c953c2e85,targetTaxaPresent,N,NA
4046,07d7074d-bdd6-4696-bd27-a81c953c2e85,totalSampledArea,160,squareMeters
4046,07d7074d-bdd6-4696-bd27-a81c953c2e85,samplingMethod,drag and flag,NA
4046,07d7074d-bdd6-4696-bd27-a81c953c2e85,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4046,07d7074d-bdd6-4696-bd27-a81c953c2e85,remarks_field,NA,NA
4047,343a8a50-ac65-4e46-8b51-e9a59a6e2412,targetTaxaPresent,N,NA
4047,343a8a50-ac65-4e46-8b51-e9a59a6e2412,totalSampledArea,175,squareMeters
4047,343a8a50-ac65-4e46-8b51-e9a59a6e2412,samplingMethod,drag and flag,NA
4047,343a8a50-ac65-4e46-8b51-e9a59a6e2412,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4047,343a8a50-ac65-4e46-8b51-e9a59a6e2412,remarks_field,NA,NA
4048,f454ba62-ec1c-420c-aa8a-8a03c6fb60ab,targetTaxaPresent,N,NA
4048,f454ba62-ec1c-420c-aa8a-8a03c6fb60ab,totalSampledArea,165,squareMeters
4048,f454ba62-ec1c-420c-aa8a-8a03c6fb60ab,samplingMethod,drag and flag,NA
4048,f454ba62-ec1c-420c-aa8a-8a03c6fb60ab,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4048,f454ba62-ec1c-420c-aa8a-8a03c6fb60ab,remarks_field,NA,NA
4049,aec0e710-80e1-48f9-a13b-b26f72d539c5,targetTaxaPresent,N,NA
4049,aec0e710-80e1-48f9-a13b-b26f72d539c5,totalSampledArea,145,squareMeters
4049,aec0e710-80e1-48f9-a13b-b26f72d539c5,samplingMethod,drag and flag,NA
4049,aec0e710-80e1-48f9-a13b-b26f72d539c5,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4049,aec0e710-80e1-48f9-a13b-b26f72d539c5,remarks_field,Skipped 15m of rocks.,NA
4050,4f28ceb8-e61d-4f7b-9e20-7f17f422ec5b,targetTaxaPresent,Y,NA
4050,4f28ceb8-e61d-4f7b-9e20-7f17f422ec5b,totalSampledArea,160,squareMeters
4050,4f28ceb8-e61d-4f7b-9e20-7f17f422ec5b,samplingMethod,drag and flag,NA
4050,4f28ceb8-e61d-4f7b-9e20-7f17f422ec5b,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4050,4f28ceb8-e61d-4f7b-9e20-7f17f422ec5b,remarks_field,NA,NA
4051,4d592d52-0d35-4b5b-8fe4-41c094b5091c,targetTaxaPresent,N,NA
4051,4d592d52-0d35-4b5b-8fe4-41c094b5091c,totalSampledArea,160,squareMeters
4051,4d592d52-0d35-4b5b-8fe4-41c094b5091c,samplingMethod,drag and flag,NA
4051,4d592d52-0d35-4b5b-8fe4-41c094b5091c,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4051,4d592d52-0d35-4b5b-8fe4-41c094b5091c,remarks_field,NA,NA
4052,d661bbd6-1023-43db-a213-2ab936fbc07e,targetTaxaPresent,N,NA
4052,d661bbd6-1023-43db-a213-2ab936fbc07e,totalSampledArea,160,squareMeters
4052,d661bbd6-1023-43db-a213-2ab936fbc07e,samplingMethod,drag and flag,NA
4052,d661bbd6-1023-43db-a213-2ab936fbc07e,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4052,d661bbd6-1023-43db-a213-2ab936fbc07e,remarks_field,NA,NA
4053,e6022000-32b7-4a73-ab4f-48a21d787aad,targetTaxaPresent,N,NA
4053,e6022000-32b7-4a73-ab4f-48a21d787aad,totalSampledArea,160,squareMeters
4053,e6022000-32b7-4a73-ab4f-48a21d787aad,samplingMethod,drag and flag,NA
4053,e6022000-32b7-4a73-ab4f-48a21d787aad,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4053,e6022000-32b7-4a73-ab4f-48a21d787aad,remarks_field,NA,NA
4054,740c757c-c4ed-4146-8e75-5b1ea44ae8a9,targetTaxaPresent,N,NA
4054,740c757c-c4ed-4146-8e75-5b1ea44ae8a9,totalSampledArea,163,squareMeters
4054,740c757c-c4ed-4146-8e75-5b1ea44ae8a9,samplingMethod,drag and flag,NA
4054,740c757c-c4ed-4146-8e75-5b1ea44ae8a9,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4054,740c757c-c4ed-4146-8e75-5b1ea44ae8a9,remarks_field,NA,NA
4055,9313e020-825d-4a2c-a7dc-04e201033094,targetTaxaPresent,N,NA
4055,9313e020-825d-4a2c-a7dc-04e201033094,totalSampledArea,145,squareMeters
4055,9313e020-825d-4a2c-a7dc-04e201033094,samplingMethod,drag and flag,NA
4055,9313e020-825d-4a2c-a7dc-04e201033094,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4055,9313e020-825d-4a2c-a7dc-04e201033094,remarks_field,NA,NA
4056,f382577e-348a-4176-a9bc-e6a5b09c9931,targetTaxaPresent,N,NA
4056,f382577e-348a-4176-a9bc-e6a5b09c9931,totalSampledArea,138,squareMeters
4056,f382577e-348a-4176-a9bc-e6a5b09c9931,samplingMethod,drag and flag,NA
4056,f382577e-348a-4176-a9bc-e6a5b09c9931,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4056,f382577e-348a-4176-a9bc-e6a5b09c9931,remarks_field,NA,NA
4057,e9679492-2d6f-48b8-8369-1dbafbbabc2b,targetTaxaPresent,N,NA
4057,e9679492-2d6f-48b8-8369-1dbafbbabc2b,totalSampledArea,165,squareMeters
4057,e9679492-2d6f-48b8-8369-1dbafbbabc2b,samplingMethod,drag and flag,NA
4057,e9679492-2d6f-48b8-8369-1dbafbbabc2b,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4057,e9679492-2d6f-48b8-8369-1dbafbbabc2b,remarks_field,NA,NA
4058,b8aaffd1-bb9c-4c86-814e-77bce68ec264,targetTaxaPresent,N,NA
4058,b8aaffd1-bb9c-4c86-814e-77bce68ec264,totalSampledArea,160,squareMeters
4058,b8aaffd1-bb9c-4c86-814e-77bce68ec264,samplingMethod,drag and flag,NA
4058,b8aaffd1-bb9c-4c86-814e-77bce68ec264,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4058,b8aaffd1-bb9c-4c86-814e-77bce68ec264,remarks_field,NA,NA
4059,5706cc28-1f1f-4a0e-b40c-f0213d88fdea,targetTaxaPresent,N,NA
4059,5706cc28-1f1f-4a0e-b40c-f0213d88fdea,totalSampledArea,160,squareMeters
4059,5706cc28-1f1f-4a0e-b40c-f0213d88fdea,samplingMethod,drag and flag,NA
4059,5706cc28-1f1f-4a0e-b40c-f0213d88fdea,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4059,5706cc28-1f1f-4a0e-b40c-f0213d88fdea,remarks_field,NA,NA
4060,de3189cd-4899-42ac-bcb1-e46e9e05f5bd,targetTaxaPresent,N,NA
4060,de3189cd-4899-42ac-bcb1-e46e9e05f5bd,totalSampledArea,170,squareMeters
4060,de3189cd-4899-42ac-bcb1-e46e9e05f5bd,samplingMethod,drag and flag,NA
4060,de3189cd-4899-42ac-bcb1-e46e9e05f5bd,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4060,de3189cd-4899-42ac-bcb1-e46e9e05f5bd,remarks_field,NA,NA
4061,a0cba287-6674-47dd-b591-6ef5772f6cbe,targetTaxaPresent,N,NA
4061,a0cba287-6674-47dd-b591-6ef5772f6cbe,totalSampledArea,160,squareMeters
4061,a0cba287-6674-47dd-b591-6ef5772f6cbe,samplingMethod,drag and flag,NA
4061,a0cba287-6674-47dd-b591-6ef5772f6cbe,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4061,a0cba287-6674-47dd-b591-6ef5772f6cbe,remarks_field,NA,NA
4062,264ecfc4-467d-4e4a-ad2a-c3fd8e49df4a,targetTaxaPresent,N,NA
4062,264ecfc4-467d-4e4a-ad2a-c3fd8e49df4a,totalSampledArea,160,squareMeters
4062,264ecfc4-467d-4e4a-ad2a-c3fd8e49df4a,samplingMethod,drag and flag,NA
4062,264ecfc4-467d-4e4a-ad2a-c3fd8e49df4a,samplingProtocolVersion,NEON.DOC.014045vJ,NA
4062,264ecfc4-467d-4e4a-ad2a-c3fd8e49df4a,remarks_field,NA,NA
4063,0334fb14-9e63-4f8f-9021-e5e8e2b58161,targetTaxaPresent,N,NA
4063,0334fb14-9e63-4f8f-9021-e5e8e2b58161,totalSampledArea,160,squareMeters
4063,0334fb14-9e63-4f8f-9021-e5e8e2b58161,samplingMethod,drag,NA
4063,0334fb14-9e63-4f8f-9021-e5e8e2b58161,samplingProtocolVersion,NEON.DOC.014045vD,NA
4063,0334fb14-9e63-4f8f-9021-e5e8e2b58161,remarks_field,NA,NA
4064,94e3bcc9-7388-4108-80bc-d351d129a7fa,targetTaxaPresent,N,NA
4064,94e3bcc9-7388-4108-80bc-d351d129a7fa,totalSampledArea,160,squareMeters
4064,94e3bcc9-7388-4108-80bc-d351d129a7fa,samplingMethod,drag,NA
4064,94e3bcc9-7388-4108-80bc-d351d129a7fa,samplingProtocolVersion,NEON.DOC.014045vD,NA
4064,94e3bcc9-7388-4108-80bc-d351d129a7fa,remarks_field,NA,NA
4065,d0386b31-28a8-4205-aeef-0079db20304a,targetTaxaPresent,N,NA
4065,d0386b31-28a8-4205-aeef-0079db20304a,totalSampledArea,160,squareMeters
4065,d0386b31-28a8-4205-aeef-0079db20304a,samplingMethod,drag,NA
4065,d0386b31-28a8-4205-aeef-0079db20304a,samplingProtocolVersion,NEON.DOC.014045vD,NA
4065,d0386b31-28a8-4205-aeef-0079db20304a,remarks_field,NA,NA
4066,a44a0885-a642-4929-848b-4fbab469b04a,targetTaxaPresent,N,NA
4066,a44a0885-a642-4929-848b-4fbab469b04a,totalSampledArea,160,squareMeters
4066,a44a0885-a642-4929-848b-4fbab469b04a,samplingMethod,drag,NA
4066,a44a0885-a642-4929-848b-4fbab469b04a,samplingProtocolVersion,NEON.DOC.014045vD,NA
4066,a44a0885-a642-4929-848b-4fbab469b04a,remarks_field,NA,NA
4067,665d7337-f73b-4feb-945e-3085dd1146f2,targetTaxaPresent,N,NA
4067,665d7337-f73b-4feb-945e-3085dd1146f2,totalSampledArea,160,squareMeters
4067,665d7337-f73b-4feb-945e-3085dd1146f2,samplingMethod,drag,NA
4067,665d7337-f73b-4feb-945e-3085dd1146f2,samplingProtocolVersion,NEON.DOC.014045vD,NA
4067,665d7337-f73b-4feb-945e-3085dd1146f2,remarks_field,NA,NA
4068,4d0af8ab-1391-45a8-93e3-1c8483d8a718,targetTaxaPresent,N,NA
4068,4d0af8ab-1391-45a8-93e3-1c8483d8a718,totalSampledArea,160,squareMeters
4068,4d0af8ab-1391-45a8-93e3-1c8483d8a718,samplingMethod,drag,NA
4068,4d0af8ab-1391-45a8-93e3-1c8483d8a718,samplingProtocolVersion,NEON.DOC.014045vD,NA
4068,4d0af8ab-1391-45a8-93e3-1c8483d8a718,remarks_field,NA,NA
4069,66738edd-50aa-4dd9-99dd-81f586e39579,targetTaxaPresent,N,NA
4069,66738edd-50aa-4dd9-99dd-81f586e39579,totalSampledArea,160,squareMeters
4069,66738edd-50aa-4dd9-99dd-81f586e39579,samplingMethod,drag,NA
4069,66738edd-50aa-4dd9-99dd-81f586e39579,samplingProtocolVersion,NEON.DOC.014045vD,NA
4069,66738edd-50aa-4dd9-99dd-81f586e39579,remarks_field,NA,NA
4070,24da6b4c-4d52-4956-94fc-eb3d5302bffb,targetTaxaPresent,N,NA
4070,24da6b4c-4d52-4956-94fc-eb3d5302bffb,totalSampledArea,160,squareMeters
4070,24da6b4c-4d52-4956-94fc-eb3d5302bffb,samplingMethod,drag,NA
4070,24da6b4c-4d52-4956-94fc-eb3d5302bffb,samplingProtocolVersion,NEON.DOC.014045vD,NA
4070,24da6b4c-4d52-4956-94fc-eb3d5302bffb,remarks_field,NA,NA
4071,7daf5fe0-7065-4374-bdbe-0d0e6f3e0510,targetTaxaPresent,N,NA
4071,7daf5fe0-7065-4374-bdbe-0d0e6f3e0510,totalSampledArea,160,squareMeters
4071,7daf5fe0-7065-4374-bdbe-0d0e6f3e0510,samplingMethod,drag,NA
4071,7daf5fe0-7065-4374-bdbe-0d0e6f3e0510,samplingProtocolVersion,NEON.DOC.014045vD,NA
4071,7daf5fe0-7065-4374-bdbe-0d0e6f3e0510,remarks_field,NA,NA
4072,6bae61ee-d1e7-4361-abfb-32a5897e9399,targetTaxaPresent,N,NA
4072,6bae61ee-d1e7-4361-abfb-32a5897e9399,totalSampledArea,160,squareMeters
4072,6bae61ee-d1e7-4361-abfb-32a5897e9399,samplingMethod,drag,NA
4072,6bae61ee-d1e7-4361-abfb-32a5897e9399,samplingProtocolVersion,NEON.DOC.014045vD,NA
4072,6bae61ee-d1e7-4361-abfb-32a5897e9399,remarks_field,NA,NA
4073,e9f2474a-fdc6-4964-a564-15080753614b,targetTaxaPresent,N,NA
4073,e9f2474a-fdc6-4964-a564-15080753614b,totalSampledArea,160,squareMeters
4073,e9f2474a-fdc6-4964-a564-15080753614b,samplingMethod,drag,NA
4073,e9f2474a-fdc6-4964-a564-15080753614b,samplingProtocolVersion,NEON.DOC.014045vD,NA
4073,e9f2474a-fdc6-4964-a564-15080753614b,remarks_field,Bare plot,NA
4074,85bc0753-561e-4866-bf3d-7a04932d4bdd,targetTaxaPresent,N,NA
4074,85bc0753-561e-4866-bf3d-7a04932d4bdd,totalSampledArea,160,squareMeters
4074,85bc0753-561e-4866-bf3d-7a04932d4bdd,samplingMethod,drag,NA
4074,85bc0753-561e-4866-bf3d-7a04932d4bdd,samplingProtocolVersion,NEON.DOC.014045vD,NA
4074,85bc0753-561e-4866-bf3d-7a04932d4bdd,remarks_field,Bare plot,NA
4075,b8660355-e688-40cb-89f8-b24bf1f12adb,targetTaxaPresent,N,NA
4075,b8660355-e688-40cb-89f8-b24bf1f12adb,totalSampledArea,160,squareMeters
4075,b8660355-e688-40cb-89f8-b24bf1f12adb,samplingMethod,drag,NA
4075,b8660355-e688-40cb-89f8-b24bf1f12adb,samplingProtocolVersion,NEON.DOC.014045vD,NA
4075,b8660355-e688-40cb-89f8-b24bf1f12adb,remarks_field,Bare plot,NA
4076,ed4553be-a529-41aa-a626-dc8b797c4fef,targetTaxaPresent,N,NA
4076,ed4553be-a529-41aa-a626-dc8b797c4fef,totalSampledArea,161,squareMeters
4076,ed4553be-a529-41aa-a626-dc8b797c4fef,samplingMethod,drag,NA
4076,ed4553be-a529-41aa-a626-dc8b797c4fef,samplingProtocolVersion,NEON.DOC.014045vD,NA
4076,ed4553be-a529-41aa-a626-dc8b797c4fef,remarks_field,Western edge of plot under electric fence. 1 meter added grazing land,NA
4077,e3fd4baf-8adc-4848-a115-cb615e5becaa,targetTaxaPresent,N,NA
4077,e3fd4baf-8adc-4848-a115-cb615e5becaa,totalSampledArea,160,squareMeters
4077,e3fd4baf-8adc-4848-a115-cb615e5becaa,samplingMethod,drag,NA
4077,e3fd4baf-8adc-4848-a115-cb615e5becaa,samplingProtocolVersion,NEON.DOC.014045vD,NA
4077,e3fd4baf-8adc-4848-a115-cb615e5becaa,remarks_field,Bare plot,NA
4078,8cda21c5-ff3a-4014-b56e-bfef9efd138a,targetTaxaPresent,N,NA
4078,8cda21c5-ff3a-4014-b56e-bfef9efd138a,totalSampledArea,162,squareMeters
4078,8cda21c5-ff3a-4014-b56e-bfef9efd138a,samplingMethod,drag,NA
4078,8cda21c5-ff3a-4014-b56e-bfef9efd138a,samplingProtocolVersion,NEON.DOC.014045vD,NA
4078,8cda21c5-ff3a-4014-b56e-bfef9efd138a,remarks_field,NA,NA
4079,d9b26ad7-91ef-4625-805f-85f8ae136005,targetTaxaPresent,N,NA
4079,d9b26ad7-91ef-4625-805f-85f8ae136005,totalSampledArea,160,squareMeters
4079,d9b26ad7-91ef-4625-805f-85f8ae136005,samplingMethod,drag,NA
4079,d9b26ad7-91ef-4625-805f-85f8ae136005,samplingProtocolVersion,NEON.DOC.014045vD,NA
4079,d9b26ad7-91ef-4625-805f-85f8ae136005,remarks_field,NA,NA
4080,41b415ea-d684-444c-834a-24b3093f9d7b,targetTaxaPresent,N,NA
4080,41b415ea-d684-444c-834a-24b3093f9d7b,totalSampledArea,160,squareMeters
4080,41b415ea-d684-444c-834a-24b3093f9d7b,samplingMethod,drag,NA
4080,41b415ea-d684-444c-834a-24b3093f9d7b,samplingProtocolVersion,NEON.DOC.014045vG,NA
4080,41b415ea-d684-444c-834a-24b3093f9d7b,remarks_field,NA,NA
4081,2720620e-81d5-41cf-9815-c0e49ece7010,targetTaxaPresent,N,NA
4081,2720620e-81d5-41cf-9815-c0e49ece7010,totalSampledArea,160,squareMeters
4081,2720620e-81d5-41cf-9815-c0e49ece7010,samplingMethod,drag,NA
4081,2720620e-81d5-41cf-9815-c0e49ece7010,samplingProtocolVersion,NEON.DOC.014045vG,NA
4081,2720620e-81d5-41cf-9815-c0e49ece7010,remarks_field,NA,NA
4082,3aa73b17-b215-451f-97a2-5657a0f6324a,targetTaxaPresent,N,NA
4082,3aa73b17-b215-451f-97a2-5657a0f6324a,totalSampledArea,160,squareMeters
4082,3aa73b17-b215-451f-97a2-5657a0f6324a,samplingMethod,drag,NA
4082,3aa73b17-b215-451f-97a2-5657a0f6324a,samplingProtocolVersion,NEON.DOC.014045vG,NA
4082,3aa73b17-b215-451f-97a2-5657a0f6324a,remarks_field,NA,NA
4083,cb7030d7-07e3-4214-99e4-dff90e82ed57,targetTaxaPresent,N,NA
4083,cb7030d7-07e3-4214-99e4-dff90e82ed57,totalSampledArea,160,squareMeters
4083,cb7030d7-07e3-4214-99e4-dff90e82ed57,samplingMethod,drag,NA
4083,cb7030d7-07e3-4214-99e4-dff90e82ed57,samplingProtocolVersion,NEON.DOC.014045vG,NA
4083,cb7030d7-07e3-4214-99e4-dff90e82ed57,remarks_field,NA,NA
4084,9d0e5cba-44ee-43a5-88dd-cc84abf9328d,targetTaxaPresent,N,NA
4084,9d0e5cba-44ee-43a5-88dd-cc84abf9328d,totalSampledArea,164,squareMeters
4084,9d0e5cba-44ee-43a5-88dd-cc84abf9328d,samplingMethod,drag,NA
4084,9d0e5cba-44ee-43a5-88dd-cc84abf9328d,samplingProtocolVersion,NEON.DOC.014045vG,NA
4084,9d0e5cba-44ee-43a5-88dd-cc84abf9328d,remarks_field,NA,NA
4085,9f686a7e-9224-4818-8308-cf0dcbeb2527,targetTaxaPresent,N,NA
4085,9f686a7e-9224-4818-8308-cf0dcbeb2527,totalSampledArea,160,squareMeters
4085,9f686a7e-9224-4818-8308-cf0dcbeb2527,samplingMethod,drag,NA
4085,9f686a7e-9224-4818-8308-cf0dcbeb2527,samplingProtocolVersion,NEON.DOC.014045vG,NA
4085,9f686a7e-9224-4818-8308-cf0dcbeb2527,remarks_field,NA,NA
4086,32f62b42-ad42-42b4-b31e-bbed1aac2a7d,targetTaxaPresent,N,NA
4086,32f62b42-ad42-42b4-b31e-bbed1aac2a7d,totalSampledArea,160,squareMeters
4086,32f62b42-ad42-42b4-b31e-bbed1aac2a7d,samplingMethod,drag,NA
4086,32f62b42-ad42-42b4-b31e-bbed1aac2a7d,samplingProtocolVersion,NEON.DOC.014045vG,NA
4086,32f62b42-ad42-42b4-b31e-bbed1aac2a7d,remarks_field,NA,NA
4087,e57941ec-c461-4538-bccb-7c9c3c7247ef,targetTaxaPresent,N,NA
4087,e57941ec-c461-4538-bccb-7c9c3c7247ef,totalSampledArea,160,squareMeters
4087,e57941ec-c461-4538-bccb-7c9c3c7247ef,samplingMethod,drag,NA
4087,e57941ec-c461-4538-bccb-7c9c3c7247ef,samplingProtocolVersion,NEON.DOC.014045vG,NA
4087,e57941ec-c461-4538-bccb-7c9c3c7247ef,remarks_field,NA,NA
4088,235c0a8f-925a-4b28-ad27-8e3031099849,targetTaxaPresent,N,NA
4088,235c0a8f-925a-4b28-ad27-8e3031099849,totalSampledArea,160,squareMeters
4088,235c0a8f-925a-4b28-ad27-8e3031099849,samplingMethod,drag,NA
4088,235c0a8f-925a-4b28-ad27-8e3031099849,samplingProtocolVersion,NEON.DOC.014045vG,NA
4088,235c0a8f-925a-4b28-ad27-8e3031099849,remarks_field,NA,NA
4089,c6b215d4-06d0-4ec4-94ab-db43942d7aeb,targetTaxaPresent,N,NA
4089,c6b215d4-06d0-4ec4-94ab-db43942d7aeb,totalSampledArea,160,squareMeters
4089,c6b215d4-06d0-4ec4-94ab-db43942d7aeb,samplingMethod,drag,NA
4089,c6b215d4-06d0-4ec4-94ab-db43942d7aeb,samplingProtocolVersion,NEON.DOC.014045vG,NA
4089,c6b215d4-06d0-4ec4-94ab-db43942d7aeb,remarks_field,NA,NA
4090,b58b693a-b526-4ab5-b31a-acb7e45cba7f,targetTaxaPresent,N,NA
4090,b58b693a-b526-4ab5-b31a-acb7e45cba7f,totalSampledArea,160,squareMeters
4090,b58b693a-b526-4ab5-b31a-acb7e45cba7f,samplingMethod,drag,NA
4090,b58b693a-b526-4ab5-b31a-acb7e45cba7f,samplingProtocolVersion,NEON.DOC.014045vG,NA
4090,b58b693a-b526-4ab5-b31a-acb7e45cba7f,remarks_field,NA,NA
4091,3070c299-a186-4798-b89c-5f0247938123,targetTaxaPresent,N,NA
4091,3070c299-a186-4798-b89c-5f0247938123,totalSampledArea,160,squareMeters
4091,3070c299-a186-4798-b89c-5f0247938123,samplingMethod,drag,NA
4091,3070c299-a186-4798-b89c-5f0247938123,samplingProtocolVersion,NEON.DOC.014045vG,NA
4091,3070c299-a186-4798-b89c-5f0247938123,remarks_field,NA,NA
4092,62453352-dcaa-4646-8953-34a1f0441548,targetTaxaPresent,N,NA
4092,62453352-dcaa-4646-8953-34a1f0441548,totalSampledArea,160,squareMeters
4092,62453352-dcaa-4646-8953-34a1f0441548,samplingMethod,drag,NA
4092,62453352-dcaa-4646-8953-34a1f0441548,samplingProtocolVersion,NEON.DOC.014045vG,NA
4092,62453352-dcaa-4646-8953-34a1f0441548,remarks_field,NA,NA
4093,741951c0-daf5-4d11-ab26-7da69dd60c61,targetTaxaPresent,N,NA
4093,741951c0-daf5-4d11-ab26-7da69dd60c61,totalSampledArea,160,squareMeters
4093,741951c0-daf5-4d11-ab26-7da69dd60c61,samplingMethod,drag,NA
4093,741951c0-daf5-4d11-ab26-7da69dd60c61,samplingProtocolVersion,NEON.DOC.014045vG,NA
4093,741951c0-daf5-4d11-ab26-7da69dd60c61,remarks_field,NA,NA
4094,192fbcf3-d810-4d95-b9c3-2d10102a3bbc,targetTaxaPresent,N,NA
4094,192fbcf3-d810-4d95-b9c3-2d10102a3bbc,totalSampledArea,162,squareMeters
4094,192fbcf3-d810-4d95-b9c3-2d10102a3bbc,samplingMethod,drag,NA
4094,192fbcf3-d810-4d95-b9c3-2d10102a3bbc,samplingProtocolVersion,NEON.DOC.014045vG,NA
4094,192fbcf3-d810-4d95-b9c3-2d10102a3bbc,remarks_field,NA,NA
4095,8aa13cfa-1570-4d2a-9bf4-9c15930fa0d4,targetTaxaPresent,N,NA
4095,8aa13cfa-1570-4d2a-9bf4-9c15930fa0d4,totalSampledArea,160,squareMeters
4095,8aa13cfa-1570-4d2a-9bf4-9c15930fa0d4,samplingMethod,drag,NA
4095,8aa13cfa-1570-4d2a-9bf4-9c15930fa0d4,samplingProtocolVersion,NEON.DOC.014045vG,NA
4095,8aa13cfa-1570-4d2a-9bf4-9c15930fa0d4,remarks_field,NA,NA
4096,e035c00b-9ad0-4b22-8a91-2bcdd907e333,targetTaxaPresent,N,NA
4096,e035c00b-9ad0-4b22-8a91-2bcdd907e333,totalSampledArea,168,squareMeters
4096,e035c00b-9ad0-4b22-8a91-2bcdd907e333,samplingMethod,drag,NA
4096,e035c00b-9ad0-4b22-8a91-2bcdd907e333,samplingProtocolVersion,NEON.DOC.014045vG,NA
4096,e035c00b-9ad0-4b22-8a91-2bcdd907e333,remarks_field,NA,NA
4097,dafaab01-e7c1-4297-a599-6a3a33f73c49,targetTaxaPresent,N,NA
4097,dafaab01-e7c1-4297-a599-6a3a33f73c49,totalSampledArea,160,squareMeters
4097,dafaab01-e7c1-4297-a599-6a3a33f73c49,samplingMethod,drag,NA
4097,dafaab01-e7c1-4297-a599-6a3a33f73c49,samplingProtocolVersion,NEON.DOC.014045vG,NA
4097,dafaab01-e7c1-4297-a599-6a3a33f73c49,remarks_field,NA,NA
4098,8ef09d3d-4b64-455a-bcd1-87afefd88c5e,targetTaxaPresent,N,NA
4098,8ef09d3d-4b64-455a-bcd1-87afefd88c5e,totalSampledArea,160,squareMeters
4098,8ef09d3d-4b64-455a-bcd1-87afefd88c5e,samplingMethod,drag,NA
4098,8ef09d3d-4b64-455a-bcd1-87afefd88c5e,samplingProtocolVersion,NEON.DOC.014045vG,NA
4098,8ef09d3d-4b64-455a-bcd1-87afefd88c5e,remarks_field,NA,NA
4099,c777ce5a-4f6f-4b85-a3ea-9e55538d7400,targetTaxaPresent,N,NA
4099,c777ce5a-4f6f-4b85-a3ea-9e55538d7400,totalSampledArea,160,squareMeters
4099,c777ce5a-4f6f-4b85-a3ea-9e55538d7400,samplingMethod,drag,NA
4099,c777ce5a-4f6f-4b85-a3ea-9e55538d7400,samplingProtocolVersion,NEON.DOC.014045vG,NA
4099,c777ce5a-4f6f-4b85-a3ea-9e55538d7400,remarks_field,NA,NA
4100,5e79cb32-c3bc-49f4-8d94-2cf5fcae2390,targetTaxaPresent,N,NA
4100,5e79cb32-c3bc-49f4-8d94-2cf5fcae2390,totalSampledArea,160,squareMeters
4100,5e79cb32-c3bc-49f4-8d94-2cf5fcae2390,samplingMethod,drag,NA
